title,channel,timestamp,date,hour,day_of_week,is_short,label,pred_class,brainrot_proba
Aise Toota Mera | Comedy Videos | #shorts #comedy #justneelthings,Funny_Fries,2026-03-08 03:15:00.789000+00:00,2026-03-08,3,Sunday,1,brainrot,brainrot,0.9257139795099859
Perfectly summed up😂 #TVF #TheViralFever,The Viral Fever,2026-03-08 03:13:18.384000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.6512924582737049
mandir shradha se banti hai #movie #video #sunnydeol 4K HD #editing #short #clip,editzmovie3,2026-03-08 03:12:25.337000+00:00,2026-03-08,3,Sunday,1,brainrot,brainrot,0.6601482125498458
Guri Realised Many Things #tvf #friendship #realised,TVF Diaries,2026-03-08 03:11:38.620000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.7805301526122072
That Tauntbaaz Aunty in Society 😂,Random Rathore,2026-03-08 03:10:27.545000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.6933701983076971
Respect Your Mother part(1)🥺❤️#emotional #mother #love #lifequotes #bematured #viral #shorts,Najis Parvin,2026-03-08 03:09:27.332000+00:00,2026-03-08,3,Sunday,1,brainrot,brainrot,0.936057545123054
https://www.youtube.com/watch?v=Y8wfpopCkh8,Unknown,2026-03-08 03:09:26.215000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.925039112041902
💔 #emotional #bebrave #lifequotes #lifelessons #beingstrong #bematured #bekind #strongwomen #foryou,Matured Women Words,2026-03-08 03:09:20.111000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.9023402211980446
Top 5 WW3 HIDEOUTS to Save Your Life,Arcane Archives,2026-03-08 03:08:23.881000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.6098461722620526
I need those trades 😈,Derp,2026-03-08 03:07:34.826000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.7336986777847839
"The $1,000,000,000 Diamond Heist NO ONE Saw Coming",Unicorn Recap,2026-03-08 03:04:48.028000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.7365540205409175
India's Most Popular Swadeshi Soap,Unravelled by Shankar,2026-03-08 03:03:49.565000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.6997643213096235
CLICK THE SOUND 🔊IT GIVES ME MONEY 💵💸,Chas,2026-03-08 03:03:45.336000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.8134633109421464
Special Surprise | Comedy Videos | #shorts #comedy #justneelthings,Funny_Fries,2026-03-08 03:02:11.792000+00:00,2026-03-08,3,Sunday,1,brainrot,brainrot,0.9487497922969172
Hasi-mazaak ka hoga blast kyunki Sandeep Bhaiya aur Damaad ji ka hai yeh podcast!😂#TVF #NPSZaruriHai,The Viral Fever,2026-03-08 03:00:35.902000+00:00,2026-03-08,3,Sunday,0,healthy,healthy,0.11854185949546402
the enderpearl stasis chamber is very good,camman18,2026-03-08 03:00:26.254000+00:00,2026-03-08,3,Sunday,0,brainrot,brainrot,0.8391476225894794
कुम्भ और रेलवे स्टेशन 🥺,The Asstag Lite,2026-03-08 02:57:55.634000+00:00,2026-03-08,2,Sunday,0,brainrot,brainrot,0.7409708889469491
Supreme Court’s Historic Order,Food Pharmer,2026-03-08 02:56:31.546000+00:00,2026-03-08,2,Sunday,0,brainrot,brainrot,0.7129764414457437
🫂 #siblings #brothersister #lifequotes #lifelessons #rakshabandhan #love #happiness #efforts #foryou,Matured Women Words,2026-03-08 02:56:29.172000+00:00,2026-03-08,2,Sunday,0,brainrot,brainrot,0.902495541929215
Prahlad's Dialogue That Moved Us! | Panchayat Season 3 | Faisal Malik | #primevideoindia,Prime Video India,2026-03-07 17:19:51.465000+00:00,2026-03-07,17,Saturday,0,healthy,healthy,0.21340269456608538
Episode-5 | Ek meeting aisi bhi! 😂,The Asstag Lite,2026-03-07 17:16:51.139000+00:00,2026-03-07,17,Saturday,0,healthy,healthy,0.21143252930870693
"सबसमाज में जाकर हमको, सबमें समरस होना है ।",Rss geet,2026-03-07 17:16:33.678000+00:00,2026-03-07,17,Saturday,0,brainrot,brainrot,0.7473742446427983
सब समाज में जाकर हमको || Sab Samaj Me Jakar Hum Ko || Geet Ganga,Geet Ganga,2026-03-07 17:03:34.762000+00:00,2026-03-07,17,Saturday,0,brainrot,brainrot,0.7181974003158407
"सब समाज में जाकर हमको, सब में समरस होना है || Sab Samaj Me Jakar Ham ko || Geet Ganga",Geet Ganga,2026-03-07 16:24:41.727000+00:00,2026-03-07,16,Saturday,0,brainrot,brainrot,0.7334452236691045
Vishnu Sahasranamam - M.S.Subbulakshmi,M. S. Subbalakshmi - Topic,2026-03-07 15:56:28.791000+00:00,2026-03-07,15,Saturday,0,brainrot,brainrot,0.6402841084859082
How the US President Travels,Nitish Rajput,2026-03-07 15:56:07.835000+00:00,2026-03-07,15,Saturday,0,brainrot,healthy,0.435104012149257
"""Dhanush's Father Begs for His Bail💔- Emotional Scene"" | Tere Ishk Mein |Kriti S|Aanand LR|Bhushan K",T-Series,2026-03-07 15:23:25.917000+00:00,2026-03-07,15,Saturday,0,healthy,healthy,0.3893605303091155
"""The Ghat Scene🔥- Turning Point of Dhanush"" | Tere Ishk Mein Movie Scene|Zeeshan|Aanand LR|Bhushan K",T-Series,2026-03-07 15:18:09.363000+00:00,2026-03-07,15,Saturday,0,brainrot,brainrot,0.5385620055437274
"Tere Ishk Mein: ""The UPSC Prelims Challenge Scene🔥"" | Dhanush | Kriti S | Aanand LR | Bhushan K",T-Series,2026-03-07 15:14:01.984000+00:00,2026-03-07,15,Saturday,0,brainrot,healthy,0.4855916705141536
Jail में Jetha ने Prisoner को बताई 'Fafda' की Recipe | Taarak Mehta Ka Ooltah Chashmah | Old Gems,LIV Comedy,2026-03-07 15:12:50.426000+00:00,2026-03-07,15,Saturday,0,healthy,healthy,0.38200460831125677
Sundar ने दिखाया Gokuldham में अपना कमाल | Taarak Mehta Ka Ooltah Chashmah | Society Repairing,LIV Comedy,2026-03-07 15:07:48.333000+00:00,2026-03-07,15,Saturday,0,healthy,healthy,0.28307486129812787
Gokuldham में हुई Renovation की Pooja | Taarak Mehta Ka Ooltah Chashmah | Society Repairing,LIV Comedy,2026-03-07 14:59:51.982000+00:00,2026-03-07,14,Saturday,0,healthy,healthy,0.3108968158682357
Sundar ने Gokuldhan का दौरा किया | Taarak Mehta Ka Ooltah Chashmah | Society Repairing,LIV Comedy,2026-03-07 14:46:25.702000+00:00,2026-03-07,14,Saturday,0,healthy,healthy,0.27246623577587353
Bhide को Business संबंधी सलाह देते हैं Jethalal |Taarak Mehta Ka Ooltah Chashmah | Society Repairing,LIV Comedy,2026-03-07 14:27:30.870000+00:00,2026-03-07,14,Saturday,0,healthy,healthy,0.291479347178654
Dream - Adrenaline [ft. PmBata] (Official Music Video),Dream,2026-03-07 14:23:32.110000+00:00,2026-03-07,14,Saturday,0,brainrot,brainrot,0.7308291319333093
Minecraft Speedrunner VS 5 Hunters REVIVAL,Dream,2026-03-07 13:41:30.296000+00:00,2026-03-07,13,Saturday,0,brainrot,brainrot,0.86407312606302
Minecraft Speedrunner VS 4 Hunters REVIVAL,Dream,2026-03-07 13:41:05.175000+00:00,2026-03-07,13,Saturday,0,brainrot,brainrot,0.86407312606302
OTP The Lottery : Chapter 1 | Ashish Chanchlani,ashish chanchlani vines,2026-03-07 13:34:03.098000+00:00,2026-03-07,13,Saturday,0,brainrot,brainrot,0.6637992671794233
OTP The Lottery: Chapter 2 | Ashish Chanchlani,ashish chanchlani vines,2026-03-07 13:33:53.940000+00:00,2026-03-07,13,Saturday,0,brainrot,brainrot,0.6637992671794233
What is Docker? Simply Explained by Shradha Ma'am,Apna College,2026-03-07 03:58:10.062000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.3528605078340413
What is an API?,CodeWithHarry,2026-03-07 03:49:01.317000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.6941297925147437
APIs Explained (in 4 Minutes),Exponent,2026-03-07 03:48:31.444000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.06795472185896291
Transitioning from Engineering to PM,Exponent,2026-03-07 03:48:29.444000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.2408970844992342
Essential Machine Learning and AI Concepts Animated,freeCodeCamp.org,2026-03-07 03:44:25.355000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.08900825601163959
"Generative AI Full Course – Gemini Pro, OpenAI, Llama, Langchain, Pinecone, Vector Databases & More",freeCodeCamp.org,2026-03-07 03:43:47.044000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.12758923062676014
Harvard CS50’s Artificial Intelligence with Python – Full University Course,freeCodeCamp.org,2026-03-07 03:43:29.277000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.18180890738320712
the south-east rule,camman18,2026-03-07 03:42:50.802000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.8165234276254102
Easiest 1 min RAG Explanation!,Keerti Purswani,2026-03-07 03:41:55.091000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.6113814848958151
Moments To Fall In Love With ft. Panchayat ❤️ | Jitendra Kumar | Prime Video India,Prime Video India,2026-03-07 03:33:14.867000+00:00,2026-03-07,3,Saturday,0,brainrot,healthy,0.3435705863253522
Keemat Der Se Samajh Aati😔 || #tvf #motivation #quotes,TVF Diaries,2026-03-07 03:33:08.120000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.5565427968068941
He Built His Own Replacement Hand 😮,Zack D. Films,2026-03-07 03:33:02.738000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.666956028991289
Samsung Galaxy S26 - What They Changed in 2026 ?,Gyan Therapy,2026-03-07 03:27:36.526000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.623024927979139
Jetha के सवाल पूछने पर क्यों भड़के Bapuji? | Taarak Mehta Ka Ooltah Chashmah | Gokuldham Ki Duniya,LIV Comedy,2026-03-07 03:24:53.491000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.6500456221267752
Web Development Roadmap 2026 (No BS Guide!),CodeWithHarry,2026-03-07 03:20:27.376000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.3050352707972667
OpenClaw Tutorial for Beginners | Automating Email + Calendar forever 🔥,CodeWithHarry,2026-03-07 03:20:25.512000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.45376195260463215
Ritvik Sahore Caught Red Handed 😱 | Jamnapaar Season 2 | Ritvik Sahore | Amazon MX Player,Amazon MX Player,2026-03-07 03:13:25.416000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.7048239260308629
Dream Uses an Ender Pearl Stasis Chamber / Teleporter to Trick Hunters - Minecraft Manhunt,Dream Team Clips,2026-03-07 03:10:21.695000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.7029258489023652
Facial Bloating: Why Your Face Looks Puffy & How To Fix It!,QOVES,2026-03-07 03:08:45.142000+00:00,2026-03-07,3,Saturday,0,healthy,healthy,0.09331505417374172
i am not this person.,Man Carrying Thing,2026-03-07 03:06:10.889000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.6403388337393958
Waystones and Ender Metro — Vanilla Minecraft Teleport (Java 1.21.9+),Ver Wave,2026-03-07 03:01:13.658000+00:00,2026-03-07,3,Saturday,0,brainrot,brainrot,0.780736743668037
#foryou #viral #trending #hoteldaze #jhatu,baba_editor,2026-03-07 02:59:10.851000+00:00,2026-03-07,2,Saturday,0,brainrot,brainrot,0.9632787255828489
🫡 #dotherightthing #bebrave #besmart #bestrong #lifequotes #lifelessons #vijaysethupathi #bematured,Matured Women Words,2026-03-06 18:23:10.690000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8947613165242099
This Gadget Saved Me 4000 INR!,TechWiser,2026-03-06 18:22:52.179000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.5275935013011718
How A Fan Warned A Man About Cancer 😮,Zack D. Films,2026-03-06 18:22:14.916000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7118148341173831
One Indian Tech Ruling The World!,TechWiser,2026-03-06 18:21:48.167000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7247025569431885
#happiness #emotionalshorts #lifelessons #lifequotes #bematured #love #joy #shorts,EditFlix,2026-03-06 18:21:41.058000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.9459678469824544
This Isn’t Gold Thread,MEKRA,2026-03-06 18:21:34.361000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6458158951531121
Ashish Chanchlani telling about his father's prediction✨💡  #shortsfeed #podcast #asishchanchalani,Echo sorts,2026-03-06 18:21:26.217000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.7430213298730665
引きずられる鍵を狙った結果ww #ネタ #shorts #クレーンゲーム #ufoキャッチャー #ゲーセン #自宅 #clawmachine #arcade,だぶるあっぷ,2026-03-06 18:20:29.794000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.9999596817609483
Be BRAVE ❤️‍🩹 #lifequotes #lifelessons #parenting #teachyourkids #emotional #motivation #bebrave,Matured Women Words,2026-03-06 18:19:29.516000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7989470638472604
#firtana,ZenixPlayz4,2026-03-06 18:19:12.943000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6122637548309511
he thought his wife was illiterate #womenempowerment #respect #lesson #attitude #motivational,Cine Story 📽🎬,2026-03-06 18:19:02.419000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6738716599736024
Real Estate Broker #comedyshorts #comedyreels #funnyshorts,Nitesh Shetty,2026-03-06 18:17:57.774000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7600546809265947
chandu gaykamble is live!,chandu gaykamble,2026-03-06 18:17:56.670000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7656247241968709
श्री प्रेमानंद जी महाराज के प्रवचन एक बार अवश्य सुनें 💯 जय माता दी मातारानी 👣✨🌼💞🌺🙏🏻,Sadhna Rajput,2026-03-06 18:17:55.064000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7549479970810835
When Your Friend Borrows Your Scooter | Comedy Videos | #shorts #comedy #justneelthings,Funny_Fries,2026-03-06 18:16:35.633000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.9176045794366766
@TechnoGamerzOfficial Trapping Elder Guardian in Minecraft #shorts #minecraft #technogamerz,Ram,2026-03-06 18:16:29.528000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.924176708030159
lagta hai group study kar raha tha😂😅#trending #viral #shorts#youtubeshorts#funny,Najis Parvin,2026-03-06 18:15:32.625000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.8939123120288487
DIY Emergency Key,ShopSpider,2026-03-06 18:14:42.443000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7219995832677814
TECNO GAMERZ 👑 FUNNY MOVEMENT 🤣,Verified Gamer,2026-03-06 18:14:39.277000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8791176117689069
#funnyexpression,Raushan Editz,2026-03-06 18:14:22.190000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8042229737901078
go check the sound 🧊💀,Rob2Sky,2026-03-06 18:13:30.139000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8645676302714691
🫡 #lifequotes #meninlove #lifelessons #husbandwife #bematured #behappy #happiness #wife #emotional,Matured Women Words,2026-03-06 18:12:35.961000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8750894947453778
HOW TO GET RID OF LOVE HANDLES EASY SOLUTION,Dylan Berg Fitness,2026-03-06 18:12:04.237000+00:00,2026-03-06,18,Friday,0,healthy,healthy,0.06252495278628202
Transverse Abdominis Activation!#coreworkout #abdominalexercise,Performance Fit Pilates,2026-03-06 18:11:55.422000+00:00,2026-03-06,18,Friday,0,healthy,healthy,0.35754394065180406
Kaha Phas Gayi Bechari ! 😂🤣Mamla Legal Hai now Streaming only on Netflix India #maamlalegalhai #pov,legal_zone,2026-03-06 18:11:20.945000+00:00,2026-03-06,18,Friday,0,healthy,healthy,0.21458239574434215
Mansha facto is live,Mansha facto,2026-03-06 18:11:19.922000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7592940568698139
Stop WAITING | Master Solution Creation in 1 Minute,Evan Carmichael Highlights,2026-03-06 18:10:53.518000+00:00,2026-03-06,18,Friday,0,healthy,brainrot,0.58220734344513
“Pandit Ko Bhi Samajh Nahi Aaya Ye Logic 😂🙏”,Ankitedit55-x6w,2026-03-06 18:10:36.773000+00:00,2026-03-06,18,Friday,0,healthy,healthy,0.33160253619228197
I built him an Entire City and He... He destroyed my only home,Sticky Spawn,2026-03-06 18:10:28.117000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6155893289726355
5 rupees dene tum mere ghar to aa gye ❤️ #viral #status #love,Sarita,2026-03-06 18:10:17.834000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7626855913323085
RAPID FIRE CHOCOLATE CHECKERS😈🏁🍫 #gamenight #coupleschallenge #boardgames #challenge #games,Nate and Casey B,2026-03-06 18:10:16.602000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.653361361103632
Japanese Engineer Builds a Real Clock Using LEGO — And It Works!,Techie Sapien,2026-03-06 18:10:09.035000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.571024624458737
PM Modi’s House Location Revealed! 😳,Jitesh Yadav,2026-03-06 18:09:31.071000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7027161944923801
We Got April Fooled In March! #onepiece #shorts #aprilfool #oda #luffy #zoro #sanji #nami #strawhats,MangaNation™,2026-03-06 18:09:28.327000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.9139554166104299
Minecraft meme,Pepe,2026-03-06 18:09:23.115000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8170311579329823
#funnyexpression,Raushan Editz,2026-03-06 18:08:20.627000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8042229737901078
Janhvi Kapoor’s HILARIOUS advice for Sidharth 😂 | Param Sundari #movie #primevideoindia #comedy,Prime Video India,2026-03-06 18:08:15.790000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6079371121412834
Dollar Controls globally money?💀|@ThinkSchool #india #money #shorts,ThinkSchoolShortsYt,2026-03-06 18:08:03.698000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.828757088634603
Website in description if you would like to show support 🥹🫶,SandyPalm.Crochets,2026-03-06 18:07:41.061000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.5607642389105897
Sachin sir reaction was priceless 😍 #shorts #shortsfeed #bollywood,It's About Edits,2026-03-06 18:07:37.049000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.9438285689812558
Ami Somnath  is live 🔴 Live Quiz Challenge #mathquiz,Ami Somnath,2026-03-06 18:05:51.540000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7446560936081228
This movie changed how I see love😭|,Movieman,2026-03-06 18:05:50.654000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6258386146997174
#voice,GAMER ELD,2026-03-06 18:05:31.463000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7537654511658792
Most Expensive Phone Call Ever,Creating Wealth,2026-03-06 18:04:41.342000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7151430046705054
Minecraft But XP = Multiplier!,Bebu,2026-03-06 18:03:41.865000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.9149123236569464
Internet Speed Hack 1GBPS 🤯 सबसे Fast #shorts,Tech Master Shorts,2026-03-06 18:03:39.986000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.963578002534379
That friend who’s bad at maths | Manish Kharage #shorts,Manish Kharage,2026-03-06 18:03:29.279000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.8209374233591497
Real adrenalin  #pcgamer #gamingpc #gamingpc #pcbuild,KADUH TECH,2026-03-06 18:03:17.246000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.6832943727399824
#beat,AsK PlayZ,2026-03-06 18:03:09.665000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.7621760593571959
Minecraft Crazy Commands Moment 💀,Zeno Stick,2026-03-06 18:02:52.048000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8264677370742748
"Difference in land ,stand and desh ||#short #shorts #fact #facts #geography #land #map #history",Eureka Explorations,2026-03-06 18:02:22.548000+00:00,2026-03-06,18,Friday,1,brainrot,brainrot,0.649841448863095
When history repeated itself ; Saleem sir and Alakh sir board fall #physicswallah #alakhpandey #pw,PWbindass,2026-03-06 18:01:58.989000+00:00,2026-03-06,18,Friday,0,healthy,healthy,0.15617070661218999
IITians v/s Doctors: Choice or Majboori ‼️⚠️ | #nvsir #motionkota #facts #iit #doctor #respect,Motion Gyaani,2026-03-06 18:01:49.745000+00:00,2026-03-06,18,Friday,0,brainrot,brainrot,0.8040938355239152
#narendramodi #amitshash #atalbiharivajpayee #atalbiharivajpayee #motivation #yogiadhitiyanath,Dilip singh rp,2026-03-06 18:00:52.059000+00:00,2026-03-06,18,Friday,0,brainrot,healthy,0.4593228904751854
"Insane Routine of AIR-4, IIT Bombay, ISRO, BARC #studymotivation #iitjee #motivation",Torq4712,2026-03-06 18:00:27.971000+00:00,2026-03-06,18,Friday,0,healthy,healthy,0.22752187997453882
TATA Launched 3 FREE Internships 2026 🇮🇳 | No Interview | Official Certificate & Job for Students,TechOrbit by Rakibul,2026-03-06 17:57:16.891000+00:00,2026-03-06,17,Friday,0,brainrot,brainrot,0.587833652583661
